text_id	sent_id	token	POS	char_start	char_end
34956	3	,	PUNCT	407	408
34956	3	как	SCONJ	409	412
34956	3	мне	PRON	413	416
34956	3	показалось	VERB	417	427
34956	3	.	PUNCT	427	428
34956	4	Ролл	PROPN	429	433
34956	4	вообще	ADV	434	440
34956	4	был	AUX	441	444
34956	4	замечательным	ADJ	445	458
34956	4	,	PUNCT	458	459
34956	4	сравнение	NOUN	460	469
34956	4	с	ADP	470	471
34956	4	ним	PRON	472	475
34956	4	не	PART	476	478
34956	4	выдержали	VERB	479	488
34956	4	бы	AUX	489	491
34956	4	блюда	NOUN	492	497
34956	4	из	ADP	498	500
34956	4	традиционных	ADJ	501	513
34956	4	Питерских	ADJ	514	523
34956	4	сетевых	ADJ	524	531
34956	4	заведений	NOUN	532	541
34956	4	японской	ADJ	542	550
34956	4	кухни	NOUN	551	556
34956	4	)	PUNCT	556	557
34956	4	)	PUNCT	557	558
34956	5	Хотя	SCONJ	559	563
34956	5	,	PUNCT	563	564
34956	5	не	PART	565	567
34956	5	знаю	VERB	568	572
34956	5	,	PUNCT	572	573
34956	5	конечно	ADV	574	581
34956	5	,	PUNCT	581	582
34956	5	корректно	ADV	583	592
34956	5	ли	PART	593	595
34956	5	такое	DET	596	601
34956	5	сравнение	NOUN	602	611
34956	5	,	PUNCT	611	612
34956	5	в	ADP	613	614
34956	5	других	ADJ	615	621
34956	5	местах	NOUN	622	628
34956	5	суши	NOUN	629	633
34956	5	как	ADV	634	637
34956	5	-	ADV	637	638
34956	5	то	ADV	638	640
34956	5	не	PART	641	643
34956	5	часто	ADV	644	649
34956	5	есть	AUX	650	654
34956	5	приходилось	VERB	655	666
34956	5	.	PUNCT	666	667
34956	6	После	ADP	668	673
34956	6	вопроса	NOUN	674	681
34956	6	официанту	NOUN	682	691
34956	6	выяснилось	VERB	692	702
34956	6	,	PUNCT	702	703
34956	6	что	SCONJ	704	707
34956	6	сменился	VERB	708	716
34956	6	шеф	NOUN	717	720
34956	6	-	NOUN	720	721
34956	6	повар	NOUN	721	726
34956	6	и	CCONJ	727	728
34956	6	меню	NOUN	729	733
34956	6	теперь	ADV	734	740
34956	6	меняют	VERB	741	747
34956	6	.	PUNCT	747	748
34956	7	Расстройство	NOUN	749	761
34956	7	принесла	VERB	762	770
34956	7	информация	NOUN	771	781
34956	7	о	ADP	782	783
34956	7	том	PRON	784	787
34956	7	,	PUNCT	787	788
34956	7	что	SCONJ	789	792
34956	7	котлетки	NOUN	793	801
34956	7	из	ADP	802	804
34956	7	лосося	NOUN	805	811
34956	7	и	CCONJ	812	813
34956	7	креветок	NOUN	814	822
34956	7	хотят	VERB	823	828
34956	7	убрать	VERB	829	835
34956	7	из	ADP	836	838
34956	7	меняю	NOUN	839	844
34956	7	(	PUNCT	844	845
34956	7	.	PUNCT	845	846
34956	8	Коллегам	NOUN	847	855
34956	8	.	PUNCT	855	856
34956	9	так	ADV	857	860
34956	9	же	PART	861	863
34956	9	,	PUNCT	863	864
34956	9	очень	ADV	865	870
34956	9	понравились	VERB	871	882
34956	9	блюда	NOUN	883	888
34956	9	.	PUNCT	888	889
34956	10	В	ADP	889	890
34956	10	особенности	NOUN	891	902
34956	10	суп	NOUN	903	906
34956	10	из	ADP	907	909
34956	10	двух	NUM	910	914
34956	10	рыб	NOUN	915	918
34956	10	,	PUNCT	918	919
34956	10	стейк	NOUN	920	925
34956	10	из	ADP	926	928
34956	10	лосося	NOUN	929	935
34956	10	и	CCONJ	936	937
34956	10	бефстроганов	NOUN	938	950
34956	10	с	ADP	951	952
34956	10	пюре	NOUN	953	957
34956	10	.	PUNCT	957	958
34956	11	Интерьер	NOUN	959	967
34956	11	тоже	ADV	968	972
34956	11	поменялся	VERB	973	982
34956	11	,	PUNCT	982	983
34956	11	но	CCONJ	984	986
34956	11	не	PART	987	989
34956	11	особо	ADV	990	995
34956	11	изменил	VERB	996	1003
34956	11	своему	DET	1004	1010
34956	11	стилю	NOUN	1011	1016
34956	11	,	PUNCT	1016	1017
34956	11	обслуживание	NOUN	1018	1030
34956	11	,	PUNCT	1030	1031
34956	11	как	SCONJ	1032	1035
34956	11	и	PART	1036	1037
34956	11	раньше	ADV	1038	1044
34956	11	осталось	VERB	1045	1053
34956	11	на	ADP	1054	1056
34956	11	достаточно	ADV	1057	1067
34956	11	неплохом	ADJ	1068	1076
34956	11	уровне	NOUN	1077	1083
34956	11	,	PUNCT	1083	1084
34956	11	в	ADP	1085	1086
34956	11	общем	ADJ	1087	1092
34956	11	мы	PRON	1093	1095
34956	11	остались	VERB	1096	1104
34956	11	довольны	ADJ	1105	1113
34956	11	,	PUNCT	1113	1114
34956	11	спасибо	NOUN	1115	1122
34956	11	!	PUNCT	1122	1123
34956	12	Я	PRON	1124	1125
34956	12	знаю	VERB	1126	1130
34956	12	,	PUNCT	1130	1131
34956	12	что	SCONJ	1132	1135
34956	12	отзывы	NOUN	1136	1142
34956	12	часто	ADV	1143	1148
34956	12	просматривают	VERB	1149	1162
34956	12	администраторы	NOUN	1163	1177
34956	12	выложенных	VERB	1178	1188
34956	12	ресторанов	NOUN	1189	1199
34956	12	,	PUNCT	1199	1200
34956	12	очень	ADV	1201	1206
34956	12	большая	ADJ	1207	1214
34956	12	просьба	NOUN	1215	1222
34956	12	к	ADP	1223	1224
34956	12	Вам	PRON	1225	1228
34956	12	,	PUNCT	1228	1229
34956	12	пожалуйста	ADV	1230	1240
34956	12	не	PART	1241	1243
34956	12	убирайте	VERB	1244	1252
34956	12	котлетки	NOUN	1253	1261
34956	12	из	ADP	1262	1264
34956	12	меню	NOUN	1265	1269
34956	12	!	PUNCT	1269	1270
34956	12	!	PUNCT	1270	1271
34956	12	!	PUNCT	1271	1272
34956	13	Спасибо	NOUN	1273	1280
34956	13	!	PUNCT	1280	1281
3385	0	Не	PART	0	2
3385	0	могу	VERB	3	7
3385	0	не	PART	8	10
3385	0	рассказать	VERB	11	21
3385	0	,	PUNCT	21	22
3385	0	как	ADV	23	26
3385	0	прошел	VERB	27	33
3385	0	банкет	NOUN	34	40
3385	0	на	ADP	41	43
3385	0	мою	DET	44	47
3385	0	свадьбу	NOUN	48	55
3385	0	.	PUNCT	55	56
3385	1	Итак	ADV	57	61
3385	1	,	PUNCT	61	62
3385	1	когда	SCONJ	63	68
3385	1	мы	PRON	69	71
3385	1	приехали	VERB	72	80
3385	1	закуски	NOUN	81	88
3385	1	уже	ADV	89	92
3385	1	были	AUX	93	97
3385	1	готовы	ADJ	98	104
3385	1	,	PUNCT	104	105
3385	1	все	PRON	106	109
3385	1	было	AUX	110	114
3385	1	вкусно	ADJ	115	121
3385	1	и	CCONJ	122	123
3385	1	как	ADV	124	127
3385	1	должно	ADJ	128	134
3385	1	быть	VERB	135	139
3385	1	.	PUNCT	139	140
3385	2	Официантка	NOUN	141	151
3385	2	,	PUNCT	151	152
3385	2	все	PRON	153	156
3385	2	делала	VERB	157	163
3385	2	четко	ADV	164	169
3385	2	.	PUNCT	169	170
3385	3	Бокалы	NOUN	171	177
3385	3	были	AUX	178	182
3385	3	полны	ADJ	183	188
3385	3	,	PUNCT	188	189
3385	3	тарелки	NOUN	190	197
3385	3	пустые	VERB	198	204
3385	3	во	ADP	205	207
3385	3	время	NOUN	208	213
3385	3	убирались	VERB	214	223
3385	3	.	PUNCT	223	224
3385	4	Второе	ADJ	225	231
3385	4	мы	PRON	232	234
3385	4	заказывали	VERB	235	245
3385	4	по	ADP	246	248
3385	4	меню	NOUN	249	253
3385	4	.	PUNCT	253	254
3385	5	После	ADP	255	260
3385	5	заказа	NOUN	261	267
3385	5	прошло	VERB	268	274
3385	5	около	ADP	275	280
3385	5	полу	NOUN	281	285
3385	5	часа	NOUN	286	290
3385	5	,	PUNCT	290	291
3385	5	а	CCONJ	292	293
3385	5	может	VERB	294	299
3385	5	и	PART	300	301
3385	5	больше	NUM	302	308
3385	5	,	PUNCT	308	309
3385	5	когда	SCONJ	310	315
3385	5	к	ADP	316	317
3385	5	о	ADP	318	319
3385	5	мне	PRON	320	323
3385	5	подошла	VERB	324	331
3385	5	официантка	NOUN	332	342
3385	5	и	CCONJ	343	344
3385	5	сказала	VERB	345	352
3385	5	,	PUNCT	352	353
3385	5	что	SCONJ	354	357
3385	5	на	ADP	358	360
3385	5	кухне	NOUN	361	366
3385	5	нет	VERB	367	370
3385	5	света	NOUN	371	376
3385	5	,	PUNCT	376	377
3385	5	и	CCONJ	378	379
3385	5	надо	ADV	380	384
3385	5	делать	VERB	385	391
3385	5	другой	ADJ	392	398
3385	5	заказ	NOUN	399	404
3385	5	на	ADP	405	407
3385	5	горячее	ADJ	408	415
3385	5	(	PUNCT	416	417
3385	5	на	ADP	417	419
3385	5	углях	NOUN	420	425
3385	5	)	PUNCT	425	426
3385	5	.	PUNCT	426	427
3385	6	После	ADP	428	433
3385	6	бракосочетания	NOUN	434	448
3385	6	и	CCONJ	449	450
3385	6	прогулки	NOUN	451	459
3385	6	по	ADP	460	462
3385	6	городу	NOUN	463	469
3385	6	,	PUNCT	469	470
3385	6	как	SCONJ	471	474
3385	6	понимаете	VERB	475	484
3385	6	гости	NOUN	485	490
3385	6	всегда	ADV	491	497
3385	6	голодные	ADJ	498	506
3385	6	.	PUNCT	506	507
3385	7	Да	PART	508	510
3385	7	,	PUNCT	510	511
3385	7	закуски	NOUN	512	519
3385	7	,	PUNCT	519	520
3385	7	как	ADV	521	524
3385	7	-	ADV	524	525
3385	7	то	ADV	525	527
3385	7	смягчили	VERB	528	536
3385	7	желание	NOUN	537	544
3385	7	поесть	VERB	545	551
3385	7	,	PUNCT	551	552
3385	7	но	CCONJ	553	555
3385	7	не	PART	556	558
3385	7	на	ADP	559	561
3385	7	столько	ADV	562	569
3385	7	,	PUNCT	569	570
3385	7	чтобы	SCONJ	571	576
3385	7	ждать	VERB	577	582
3385	7	еще	ADV	583	586
3385	7	час	NOUN	587	590
3385	7	.	PUNCT	590	591
3385	8	Делать	VERB	592	598
3385	8	было	AUX	599	603
3385	8	нечего	VERB	604	610
3385	8	,	PUNCT	610	611
3385	8	все	DET	612	615
3385	8	опять	ADV	616	621
3385	8	сели	VERB	622	626
3385	8	за	ADP	627	629
3385	8	стол	NOUN	630	634
3385	8	и	CCONJ	635	636
3385	8	стали	VERB	637	642
3385	8	выбирать	VERB	643	651
3385	8	себе	PRON	652	656
3385	8	другие	ADJ	657	663
3385	8	блюда	NOUN	664	669
3385	8	,	PUNCT	669	670
3385	8	через	ADP	671	676
3385	8	20	NUM	677	679
3385	8	минут	NOUN	680	685
3385	8	был	AUX	686	689
3385	8	сделан	VERB	690	696
3385	8	еще	ADV	697	700
3385	8	один	NUM	701	705
3385	8	заказ	NOUN	706	711
3385	8	.	PUNCT	711	712
3385	9	И	CCONJ	713	714
3385	9	через	ADP	715	720
3385	9	30	NUM	721	723
3385	9	минут	NOUN	724	729
3385	9	стало	VERB	730	735
3385	9	совсем	ADV	736	742
3385	9	смешно	ADJ	743	749
3385	9	,	PUNCT	749	750
3385	9	когда	SCONJ	751	756
3385	9	ко	ADP	757	759
3385	9	мне	PRON	760	763
3385	9	подошла	VERB	764	771
3385	9	администратор	NOUN	772	785
3385	9	и	CCONJ	786	787
3385	9	сказала	VERB	788	795
3385	9	,	PUNCT	795	796
3385	9	что	SCONJ	797	800
3385	9	горячего	VERB	801	809
3385	9	на	ADP	810	812
3385	9	углях	NOUN	813	818
3385	9	не	PART	819	821
3385	9	будет	VERB	822	827
3385	9	.	PUNCT	827	828
3385	10	Будет	AUX	829	834
3385	10	выполнен	VERB	835	843
3385	10	первоначальный	ADJ	844	858
3385	10	заказ	NOUN	859	864
3385	10	.	PUNCT	864	865
3385	11	В	ADP	866	867
3385	11	тот	DET	868	871
3385	11	день	NOUN	872	876
3385	11	мне	PRON	877	880
3385	11	ни	PART	881	883
3385	11	чем	PRON	884	887
3385	11	нельзя	ADV	888	894
3385	11	было	AUX	895	899
3385	11	испортить	VERB	900	909
3385	11	настроение	NOUN	910	920
3385	11	.	PUNCT	920	921
3385	12	Через	ADP	922	927
3385	12	15	NUM	928	930
3385	12	минут	NOUN	931	936
3385	12	,	PUNCT	936	937
3385	12	на	ADP	938	940
3385	12	столах	NOUN	941	947
3385	12	появился	VERB	948	956
3385	12	наш	DET	957	960
3385	12	заказ	NOUN	961	966
3385	12	.	PUNCT	966	967
3385	13	Тогда	ADV	968	973
3385	13	уже	ADV	974	977
3385	13	было	AUX	978	982
3385	13	все	PRON	983	986
3385	13	равно	ADJ	987	992
3385	13	,	PUNCT	992	993
3385	13	главное	ADJ	994	1001
3385	13	накормить	VERB	1002	1011
3385	13	гостей	NOUN	1012	1018
3385	13	,	PUNCT	1018	1019
3385	13	ну	PART	1020	1022
3385	13	и	CCONJ	1023	1024
3385	13	себя	PRON	1025	1029
3385	13	)	PUNCT	1029	1030
3385	13	Торт	PROPN	1031	1035
3385	13	.	PUNCT	1035	1036
3385	14	заказанный	VERB	1037	1047
3385	14	заранее	ADV	1048	1055
3385	14	(	PUNCT	1056	1057
3385	14	наполеон	NOUN	1057	1065
3385	14	)	PUNCT	1065	1066
3385	14	не	PART	1067	1069
3385	14	оправдал	VERB	1070	1078
3385	14	моих	DET	1079	1083
3385	14	ожиданий	NOUN	1084	1092
3385	14	,	PUNCT	1092	1093
3385	14	ну	PART	1094	1096
3385	14	что	PRON	1097	1100
3385	14	ж	PART	1101	1102
3385	14	на	ADP	1103	1105
3385	14	вкус	NOUN	1106	1110
3385	14	и	CCONJ	1111	1112
3385	14	цвет	NOUN	1113	1117
3385	14	товарища	NOUN	1118	1126
3385	14	нет	VERB	1127	1130
3385	14	.	PUNCT	1130	1131
3385	15	Что	PRON	1132	1135
3385	15	касается	VERB	1136	1144
3385	15	интерьера	NOUN	1145	1154
3385	15	,	PUNCT	1154	1155
3385	15	то	SCONJ	1156	1158
3385	15	он	PRON	1159	1161
3385	15	очень	ADV	1162	1167
3385	15	подходит	VERB	1168	1176
3385	15	для	ADP	1177	1180
3385	15	торжеств	NOUN	1181	1189
3385	15	,	PUNCT	1189	1190
3385	15	удалось	VERB	1191	1198
3385	15	поработать	VERB	1199	1209
3385	15	с	ADP	1210	1211
3385	15	фотографом	NOUN	1212	1222
3385	15	в	ADP	1223	1224
3385	15	интерьерах	NOUN	1225	1235
3385	15	зала	NOUN	1236	1240
3385	15	VIP	PROPN	1241	1244
3385	15	.	PUNCT	1244	1245
3385	16	Рекомендую	VERB	1246	1256
3385	16	,	PUNCT	1256	1257
3385	16	но	CCONJ	1258	1260
3385	16	.	PUNCT	1260	1261
3385	17	видимо	ADV	1262	1268
3385	17	,	PUNCT	1268	1269
3385	17	ВСЮ	DET	1270	1273
3385	17	кухню	NOUN	1274	1279
3385	17	надо	ADV	1280	1284
3385	17	заказывать	VERB	1285	1295
3385	17	заранее	ADV	1296	1303
3385	17	.	PUNCT	1303	1304
3385	18	а	CCONJ	1305	1306
3385	18	лучше	ADJ	1307	1312
3385	18	еще	ADV	1313	1316
3385	18	и	PART	1317	1318
3385	18	попробовать	VERB	1319	1330
3385	18	!	PUNCT	1330	1331
33520	0	В	ADP	0	1
33520	0	пятницу	NOUN	2	9
33520	0	отмечали	VERB	10	18
33520	0	свадьбу	NOUN	19	26
33520	0	в	ADP	27	28
33520	0	этом	DET	29	33
33520	0	ресторане	NOUN	34	43
33520	0	.	PUNCT	43	44
33520	1	Т.	PROPN	45	47
33520	1	к.	VERB	48	50
33520	1	гостей	NOUN	51	57
33520	1	было	AUX	58	62
33520	1	немного	ADV	63	70
33520	1	,	PUNCT	70	71
33520	1	то	SCONJ	72	74
33520	1	просто	PART	75	81
33520	1	заказали	VERB	82	90
33520	1	столик	NOUN	91	97
33520	1	.	PUNCT	97	98
33520	2	Отлично	ADV	99	106
33520	2	провели	VERB	107	114
33520	2	время	NOUN	115	120
33520	2	.	PUNCT	120	121
33520	3	Хорошая	ADJ	122	129
33520	3	кухня	NOUN	130	135
33520	3	и	CCONJ	136	137
33520	3	обслуживание	NOUN	138	150
33520	3	,	PUNCT	150	151
33520	3	приятная	ADJ	152	160
33520	3	атмосфера	NOUN	161	170
33520	3	.	PUNCT	170	171
33520	4	Очень	ADV	172	177
33520	4	порадовал	VERB	178	187
33520	4	подарок	NOUN	188	195
33520	4	от	ADP	196	198
33520	4	шеф	NOUN	199	202
33520	4	-	NOUN	202	203
33520	4	повара	NOUN	203	209
33520	4	для	ADP	210	213
33520	4	молодых	ADJ	214	221
33520	4	.	PUNCT	221	222
33520	5	Спасибо	NOUN	223	230
33520	5	вам	PRON	231	234
33520	5	большое	ADJ	235	242
33520	5	!	PUNCT	242	243
33520	6	Всем	PRON	244	248
33520	6	советую	VERB	249	256
33520	6	сходить	VERB	257	264
33520	6	туда	ADV	265	269
33520	6	,	PUNCT	269	270
33520	6	цены	NOUN	271	275
33520	6	приемлемые	ADJ	276	286
33520	6	.	PUNCT	286	287
33520	7	А	CCONJ	287	288
33520	7	вечером	NOUN	289	296
33520	7	в	ADP	297	298
33520	7	пятницу	NOUN	299	306
33520	7	и	CCONJ	307	308
33520	7	в	ADP	309	310
33520	7	субботу	NOUN	311	318
33520	7	танцевальное	ADJ	319	331
33520	7	шоу	NOUN	332	335
33520	7	и	CCONJ	336	337
33520	7	живая	ADJ	338	343
33520	7	музыка	NOUN	344	350
33520	7	.	PUNCT	350	351
12366	0	была	AUX	0	4
12366	0	там	ADV	5	8
12366	0	последний	ADJ	9	18
12366	0	раз	NOUN	19	22
12366	0	где	ADV	23	26
12366	0	то	DET	27	29
12366	0	месяц	NOUN	30	35
12366	0	назад	ADV	36	41
12366	0	в	ADP	42	43
12366	0	часа	NOUN	44	48
12366	0	4!столы	NOUN	49	56
12366	0	были	AUX	57	61
12366	0	почти	ADV	62	67
12366	0	все	PRON	68	71
12366	0	заняты	VERB	72	78
12366	0	,	PUNCT	78	79
12366	0	заказала	VERB	79	87
12366	0	суп	NOUN	88	91
12366	0	,	PUNCT	91	92
12366	0	несли	VERB	92	97
12366	0	не	PART	98	100
12366	0	долго	ADV	101	106
12366	0	и	CCONJ	107	108
12366	0	было	AUX	109	113
12366	0	вкусно	ADJ	114	120
12366	0	,	PUNCT	120	121
12366	0	на	ADP	121	123
12366	0	кухню	NOUN	124	129
12366	0	там	ADV	130	133
12366	0	не	PART	134	136
12366	0	когда	SCONJ	137	142
12366	0	не	PART	143	145
12366	0	жаловалась	VERB	146	156
12366	0	,	PUNCT	156	157
12366	0	всегда	ADV	157	163
12366	0	приносят	VERB	164	172
12366	0	комплимент	NOUN	173	183
12366	0	от	ADP	184	186
12366	0	шеф	NOUN	187	190
12366	0	повара	NOUN	191	197
12366	0	,	PUNCT	197	198
12366	0	а	CCONJ	198	199
12366	0	что	PRON	200	203
12366	0	касается	VERB	204	212
12366	0	спагетти	NOUN	213	221
12366	0	,	PUNCT	221	222
12366	0	можно	ADV	222	227
12366	0	заказать	VERB	228	236
12366	0	пол	NOUN	237	240
12366	0	порции	NOUN	241	247
12366	0	если	SCONJ	248	252
12366	0	есть	VERB	253	257
12366	0	не	PART	258	260
12366	0	особо	ADV	261	266
12366	0	хочется!сам	VERB	267	278
12366	0	ресторан	NOUN	279	287
12366	0	не	PART	288	290
12366	0	очень	ADV	291	296
12366	0	большой	ADJ	297	304
12366	0	,	PUNCT	304	305
12366	0	интерьер	NOUN	305	313
12366	0	довольно	ADV	314	322
12366	0	приятный	ADJ	323	331
12366	0	,	PUNCT	331	332
12366	0	как	SCONJ	332	335
12366	0	то	SCONJ	336	338
12366	0	там	ADV	339	342
12366	0	все	DET	343	346
12366	0	уютно!но	NOUN	347	355
12366	0	есть	VERB	356	360
12366	0	огромный	ADJ	361	369
12366	0	минус	NOUN	370	375
12366	0	,	PUNCT	375	376
12366	0	ресторан	NOUN	376	384
12366	0	находится	VERB	385	394
12366	0	на	ADP	395	397
12366	0	улице	NOUN	398	403
12366	0	восстания	NOUN	404	413
12366	0	и	CCONJ	414	415
12366	0	к	ADP	416	417
12366	0	сожалению	NOUN	418	427
12366	0	,	PUNCT	427	428
12366	0	там	ADV	428	431
12366	0	не	PART	432	434
12366	0	где	ADV	435	438
12366	0	парковаться	VERB	439	450
12366	0	и	CCONJ	451	452
12366	0	очень	ADV	453	458
12366	0	сложно	ADJ	459	465
12366	0	найти	VERB	466	471
12366	0	место	NOUN	472	477
12366	0	хотя	PART	478	482
12366	0	бы	PART	483	485
12366	0	поблизости	ADV	486	496
12366	0	,	PUNCT	496	497
12366	0	причем	CCONJ	497	503
12366	0	что	SCONJ	504	507
12366	0	днем	NOUN	508	512
12366	0	,	PUNCT	512	513
12366	0	что	PRON	513	516
12366	0	вечером	NOUN	517	524
12366	0	!	PUNCT	524	525
29321	0	Привет	NOUN	0	6
29321	0	.	PUNCT	6	7
29321	1	Отмечала	VERB	8	16
29321	1	в	ADP	17	18
29321	1	этом	DET	19	23
29321	1	ресторане	NOUN	24	33
29321	1	свой	DET	34	38
29321	1	День	PROPN	39	43
29321	1	Рождения	PROPN	44	52
29321	1	.	PUNCT	52	53
29321	2	Первое	ADJ	53	59
29321	2	,	PUNCT	60	61
29321	2	что	PRON	62	65
29321	2	понравилось	VERB	66	77
29321	2	при	ADP	78	81
29321	2	входе	NOUN	82	87
29321	2	в	ADP	88	89
29321	2	ресторан	NOUN	90	98
29321	2	..	PUNCT	98	100
29321	3	нас	PRON	100	103
29321	3	проводили	VERB	104	113
29321	3	,	PUNCT	113	114
29321	3	сразу	ADV	115	120
29321	3	узнали	VERB	121	127
29321	3	,	PUNCT	127	128
29321	3	что	SCONJ	129	132
29321	3	я	PRON	133	134
29321	3	заказала	VERB	135	143
29321	3	столик	NOUN	144	150
29321	3	.	PUNCT	150	151
29321	4	Второй	ADJ	152	158
29321	4	этаж	NOUN	159	163
29321	4	просто	PART	164	170
29321	4	рай	NOUN	171	174
29321	4	какой	DET	175	180
29321	4	-	DET	180	181
29321	4	то=	PROPN	181	184
29321	4	)	PUNCT	184	185
29321	4	Очень	ADV	186	191
29321	4	красивый	ADJ	192	200
29321	4	интерьер	NOUN	201	209
29321	4	,	PUNCT	209	210
29321	4	такой	DET	211	216
29321	4	нежный	ADJ	217	223
29321	4	и	CCONJ	224	225
29321	4	уютный	ADJ	226	232
29321	4	.	PUNCT	232	233
29321	5	За	ADP	234	236
29321	5	это	PRON	237	240
29321	5	10	NUM	241	243
29321	5	даже	PART	244	248
29321	5	с	ADP	249	250
29321	5	плюсом	NOUN	251	257
29321	5	!	PUNCT	257	258
29321	5	!	PUNCT	258	259
29321	5	!	PUNCT	259	260
29321	6	Далее	ADV	261	266
29321	6	что	SCONJ	267	270
29321	6	...	PUNCT	270	273
29321	6	меню	NOUN	273	277
29321	6	разнообразное	ADJ	278	291
29321	6	,	PUNCT	291	292
29321	6	на	ADP	293	295
29321	6	любой	DET	296	301
29321	6	вкус	NOUN	302	306
29321	6	,	PUNCT	306	307
29321	6	но	CCONJ	308	310
29321	6	при	ADP	311	314
29321	6	детальном	ADJ	315	324
29321	6	рассмотрении	NOUN	325	337
29321	6	в	ADP	338	339
29321	6	итоге	NOUN	340	345
29321	6	остановилась	VERB	346	358
29321	6	на	ADP	359	361
29321	6	рыбе	NOUN	362	366
29321	6	,	PUNCT	366	367
29321	6	потому	ADV	368	374
29321	6	как	SCONJ	375	378
29321	6	лично	ADV	379	384
29321	6	мне	PRON	385	388
29321	6	больше	ADV	389	395
29321	6	ничего	PRON	396	402
29321	6	не	PART	403	405
29321	6	приглянулось	VERB	406	418
29321	6	(	PUNCT	419	420
29321	6	пиццу	NOUN	420	425
29321	6	покушать	VERB	426	434
29321	6	можно	ADV	435	440
29321	6	в	ADP	441	442
29321	6	других	ADJ	443	449
29321	6	более	ADV	450	455
29321	6	специализированных	ADJ	456	474
29321	6	местах	NOUN	475	481
29321	6	,	PUNCT	481	482
29321	6	паста	NOUN	483	488
29321	6	...	PUNCT	488	491
29321	7	ну	PART	491	493
29321	7	это	PART	494	497
29321	7	я	PRON	498	499
29321	7	и	PART	500	501
29321	7	дома	ADV	502	506
29321	7	сделаю	VERB	507	513
29321	7	,	PUNCT	513	514
29321	7	суп	NOUN	515	518
29321	7	..	PUNCT	518	520
29321	8	не	PART	520	522
29321	8	для	ADP	523	526
29321	8	праздника	NOUN	527	536
29321	8	)	PUNCT	536	537
29321	8	.	PUNCT	537	538
29321	9	Цены	NOUN	539	543
29321	9	на	ADP	544	546
29321	9	вино	NOUN	547	551
29321	9	просто	PART	552	558
29321	9	бешенные	ADJ	559	567
29321	9	..	PUNCT	567	569
29321	9	хотя	SCONJ	569	573
29321	9	,	PUNCT	573	574
29321	9	может	VERB	575	580
29321	9	для	ADP	581	584
29321	9	такого	DET	585	591
29321	9	ресторана	NOUN	592	601
29321	9	это	PRON	602	605
29321	9	и	PART	606	607
29321	9	нормально	ADJ	608	617
29321	9	,	PUNCT	617	618
29321	9	но	CCONJ	619	621
29321	9	вот	PART	622	625
29321	9	в	ADP	626	627
29321	9	соотношении	NOUN	628	639
29321	9	с	ADP	640	641
29321	9	едой	NOUN	642	646
29321	9	мне	PRON	647	650
29321	9	показалось	VERB	651	661
29321	9	дорого	ADV	662	668
29321	9	!	PUNCT	668	669
29321	10	В	ADP	670	671
29321	10	общем	ADJ	672	677
29321	10	в	ADP	678	679
29321	10	целом	NOUN	680	685
29321	10	кухня	NOUN	686	691
29321	10	приближена	VERB	692	702
29321	10	к	ADP	703	704
29321	10	итальянской	ADJ	705	716
29321	10	,	PUNCT	716	717
29321	10	но	CCONJ	718	720
29321	10	вот	PART	721	724
29321	10	чего	PRON	725	729
29321	10	-	PRON	729	730
29321	10	то	PRON	730	732
29321	10	супер	ADV	733	738
29321	10	фееричного	ADJ	739	749
29321	10	я	PRON	750	751
29321	10	не	PART	752	754
29321	10	увидела	VERB	755	762
29321	10	,	PUNCT	762	763
29321	10	поэтому	ADV	764	771
29321	10	только	PART	772	778
29321	10	8	NUM	779	780
29321	10	.	PUNCT	780	781
29321	11	Что	PRON	782	785
29321	11	касаемо	ADJ	786	793
29321	11	обслуживания	NOUN	794	806
29321	11	...	PUNCT	806	809
29321	12	то	SCONJ	809	811
29321	12	тут	ADV	812	815
29321	12	я	PRON	816	817
29321	12	хочу	VERB	818	822
29321	12	сказать	VERB	823	830
29321	12	,	PUNCT	830	831
29321	12	что	SCONJ	832	835
29321	12	претензий	NOUN	836	845
29321	12	особы	NOUN	846	851
29321	12	Читать	VERB	852	858
29321	12	дальшех	NOUN	859	866
29321	12	нет	VERB	867	870
29321	12	,	PUNCT	870	871
29321	12	тарелки	NOUN	872	879
29321	12	убирались	VERB	880	889
29321	12	вовремя	ADV	890	897
29321	12	,	PUNCT	897	898
29321	12	но	CCONJ	899	901
29321	12	и	CCONJ	902	903
29321	12	заинтересованности	NOUN	904	922
29321	12	в	ADP	923	924
29321	12	нас	PRON	925	928
29321	12	особо	ADV	929	934
29321	12	у	ADP	935	936
29321	12	девушек	NOUN	937	944
29321	12	не	PART	945	947
29321	12	было	VERB	948	952
29321	12	.	PUNCT	952	953
29321	13	Народу	NOUN	954	960
29321	13	было	AUX	961	965
29321	13	не	PART	966	968
29321	13	так	ADV	969	972
29321	13	уж	PART	973	975
29321	13	и	PART	976	977
29321	13	много	ADV	978	983
29321	13	(	PUNCT	983	984
29321	13	за	ADP	985	987
29321	13	соседним	ADJ	988	996
29321	13	столиком	NOUN	997	1005
29321	13	сидела	VERB	1006	1012
29321	13	одна	DET	1013	1017
29321	13	тоже	ADV	1018	1022
29321	13	большая	ADJ	1023	1030
29321	13	компания	NOUN	1031	1039
29321	13	)	PUNCT	1039	1040
29321	13	,	PUNCT	1040	1041
29321	13	так	ADV	1042	1045
29321	13	что	SCONJ	1046	1049
